Path,Owners,Online?,PS (2p0E34),Datasets (SmartPS),Streams,L1T Seed
HLT_PFHT500_PFMET110_PFMHT110_IDTight_v26,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_HTT120er OR L1_HTT160er OR L1_HTT200er OR L1_HTT255er OR L1_HTT280er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000 OR L1_HTT400er OR L1_HTT450er
HLT_PFHT700_PFMET85_PFMHT85_IDTight_v26,HIG& TOP,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_HTT120er OR L1_HTT160er OR L1_HTT200er OR L1_HTT255er OR L1_HTT280er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000 OR L1_HTT400er OR L1_HTT450er
HLT_PFHT800_PFMET75_PFMHT75_IDTight_v26,HIG& TOP,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_HTT120er OR L1_HTT160er OR L1_HTT200er OR L1_HTT255er OR L1_HTT280er OR L1_HTT280er_QuadJet_70_55_40_35_er2p5 OR L1_HTT320er_QuadJet_80_60_er2p1_45_40_er2p3 OR L1_HTT320er_QuadJet_80_60_er2p1_50_45_er2p3 OR L1_HTT320er OR L1_HTT360er OR L1_ETT2000 OR L1_HTT400er OR L1_HTT450er
HLT_PFMET120_PFMHT120_IDTight_v34,B2G& EXO& HIG& JME& NPS& TOP,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMET130_PFMHT130_IDTight_v34,B2G& JME& NPS,Yes,1,HLTMonitor(25)& JetMET0& JetMET1& OnlineMonitor,DQM& HLTMonitor& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMET140_PFMHT140_IDTight_v34,JME& NPS,Yes,1,HLTMonitor(15)& JetMET0& JetMET1& OnlineMonitor,DQM& HLTMonitor& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMET120_PFMHT120_IDTight_PFHT60_v23,HIG& JME& NPS& TOP,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70_HTT60er OR L1_ETMHF80_HTT60er OR L1_ETMHF90_HTT60er OR L1_ETMHF100_HTT60er OR L1_ETMHF110_HTT60er OR L1_ETMHF120_HTT60er OR L1_ETMHF130_HTT60er
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_PFHT60_v23,EXO& HIG& JME& NPS& TOP,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70_HTT60er OR L1_ETMHF80_HTT60er OR L1_ETMHF90_HTT60er OR L1_ETMHF100_HTT60er OR L1_ETMHF110_HTT60er OR L1_ETMHF120_HTT60er OR L1_ETMHF130_HTT60er
HLT_PFMETTypeOne140_PFMHT140_IDTight_v25,B2G& JME& NPS& TOP,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_v34,B2G& EXO& HIG& JME& SMP& NPS& TOP,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMETNoMu130_PFMHTNoMu130_IDTight_v33,B2G& JME& NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMETNoMu140_PFMHTNoMu140_IDTight_v33,B2G& JME& NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMETNoMu110_PFMHTNoMu110_IDTight_FilterHF_v14,EXO,Yes,0,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_FilterHF_v14,EXO,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMETNoMu130_PFMHTNoMu130_IDTight_FilterHF_v14,EXO,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMETNoMu140_PFMHTNoMu140_IDTight_FilterHF_v14,EXO,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_L1ETMHadSeeds_v11,JME,Yes,1024,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_CaloMHT90_v16,JME,Yes,128,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_CaloMET90_NotCleaned_v16,JME,Yes,128,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_CaloMET350_NotCleaned_v16,HIG,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMET200_NotCleaned_v23,B2G& JME,Yes,16,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMET250_NotCleaned_v23,HIG& JME,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMET300_NotCleaned_v23,HIG& JME,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMET200_BeamHaloCleaned_v23,B2G& HIG& JME& TOP,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_PFMETTypeOne200_BeamHaloCleaned_v23,JME,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p6 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p6
HLT_MET105_IsoTrk50_v21,EXO,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF70_HTT60er OR L1_ETMHF80_HTT60er OR L1_ETMHF90_HTT60er OR L1_ETMHF100_HTT60er OR L1_ETMHF110_HTT60er OR L1_ETMHF120_HTT60er OR L1_ETMHF130_HTT60er OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1
HLT_MET120_IsoTrk50_v21,EXO,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_ETMHF70 OR L1_ETMHF80 OR L1_ETMHF90 OR L1_ETMHF100 OR L1_ETMHF110 OR L1_ETMHF120 OR L1_ETMHF130 OR L1_ETMHF140 OR L1_ETMHF150 OR L1_ETM150 OR L1_ETMHF70_HTT60er OR L1_ETMHF80_HTT60er OR L1_ETMHF90_HTT60er OR L1_ETMHF100_HTT60er OR L1_ETMHF110_HTT60er OR L1_ETMHF120_HTT60er OR L1_ETMHF130_HTT60er OR L1_ETMHF80_SingleJet55er2p5_dPhi_Min2p1 OR L1_ETMHF90_SingleJet60er2p5_dPhi_Min2p1
HLT_Mu12eta2p3_v15,HIG,Yes,3,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_SingleMu7
HLT_Mu12eta2p3_PFJet40_v15,HIG,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_Mu3_Jet30er2p5
HLT_Mu12_DoublePFJets40_PNetBTag_0p11_v8,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_Mu3_Jet16er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets100_PNetBTag_0p11_v8,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_Mu3_Jet60er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets200_PNetBTag_0p11_v8,NPS,Yes,3,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_Mu3_Jet120er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets350_PNetBTag_0p11_v8,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_Mu3_Jet120er2p5_dR_Max0p4
HLT_Mu12_DoublePFJets40MaxDeta1p6_PNet2BTag_0p11_v8,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6 OR L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6
HLT_Mu12_DoublePFJets54MaxDeta1p6_PNet2BTag_0p11_v8,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6 OR L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6
HLT_DoublePFJets40_PNetBTag_0p11_v8,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_DoubleJet40er2p5
HLT_DoublePFJets100_PNetBTag_0p11_v8,NPS,Yes,2,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_DoubleJet100er2p5
HLT_DoublePFJets200_PNetBTag_0p11_v8,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_DoubleJet120er2p5
HLT_DoublePFJets350_PNetBTag_0p11_v8,NPS,Yes,3,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_DoubleJet150er2p5
HLT_DoublePFJets116MaxDeta1p6_PNet2BTag_0p11_v8,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_DoubleJet100er2p3_dEta_Max1p6 OR L1_DoubleJet112er2p3_dEta_Max1p6
HLT_DoublePFJets128MaxDeta1p6_PNet2BTag_0p11_v8,NPS,Yes,1,JetMET0& JetMET1& OnlineMonitor,DQM& PhysicsJetMET0& PhysicsJetMET1,L1_DoubleJet100er2p3_dEta_Max1p6 OR L1_DoubleJet112er2p3_dEta_Max1p6
HLT_Photon300_NoHE_v24,EXO,Yes,1,EGamma0& EGamma1& EGamma2& EGamma3& OnlineMonitor,DQM& PhysicsEGamma0& PhysicsEGamma0& PhysicsEGamma1& PhysicsEGamma1,L1_SingleEG34er2p5 OR L1_SingleEG36er2p5 OR L1_SingleEG38er2p5 OR L1_SingleEG40er2p5 OR L1_SingleJet160er2p5 OR L1_SingleJet180 OR L1_SingleJet200 OR L1_SingleTau120er2p1 OR L1_SingleTau130er2p1 OR L1_SingleEG42er2p5 OR L1_SingleEG45er2p5 OR L1_SingleEG60
HLT_Mu8_TrkIsoVVL_v26,HIG& MUO& SMP& NPS& TOP,Yes,2,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu3 OR L1_SingleMu5 OR L1_SingleMu7
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_DZ_v32,HIG& SMP& NPS& TOP,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5 OR L1_Mu6_DoubleEG12er2p5 OR L1_Mu6_DoubleEG15er2p5
HLT_Mu8_DiEle12_CaloIdL_TrackIdL_v32,HIG& SMP& NPS& TOP,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_Mu6_DoubleEG10er2p5 OR L1_Mu6_DoubleEG17er2p5 OR L1_Mu6_DoubleEG12er2p5 OR L1_Mu6_DoubleEG15er2p5
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_DZ_v33,NPS,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_Ele8_CaloIdM_TrackIdM_Mass8_PFHT350_v33,NPS,Yes,5,MuonEG& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_Mu6_HTT240er OR L1_Mu6_HTT250er
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v27,B2G& EXO& HIG& SMP& NPS& TOP,Yes,1,MuonEG& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_PFDiJet30_v15,BTV,Yes,1,HLTMonitor& MuonEG& OnlineMonitor,DQM& HLTMonitor& PhysicsBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v25,B2G& HIG& SMP& NPS& TOP,Yes,16,MuonEG& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_Mu7_EG20er2p5 OR L1_Mu5_EG23er2p5 OR L1_Mu5_LooseIsoEG20er2p5 OR L1_Mu7_EG23er2p5 OR L1_Mu7_LooseIsoEG20er2p5 OR L1_Mu7_LooseIsoEG23er2p5
HLT_Mu17_TrkIsoVVL_v27,HIG& MUO& SMP& TOP,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu15_DQ
HLT_Mu19_TrkIsoVVL_v18,MUO,Yes,1,Muon0& Muon1& OnlineMonitor,DQM& PhysicsMuon0& PhysicsMuon1,L1_SingleMu15_DQ
HLT_BTagMu_AK4DiJet20_Mu5_v27,BTV,Yes,4,BTagMu& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_DoubleJet16er2p5_Mu3_dR_Max0p4
HLT_BTagMu_AK4DiJet40_Mu5_v27,BTV,Yes,1,BTagMu& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_DoubleJet35er2p5_Mu3_dR_Max0p4
HLT_BTagMu_AK4DiJet70_Mu5_v27,BTV,Yes,1,BTagMu& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_DoubleJet60er2p5_Mu3_dR_Max0p4
HLT_BTagMu_AK4DiJet110_Mu5_v27,BTV,Yes,1,BTagMu& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_DoubleJet80er2p5_Mu3_dR_Max0p4
HLT_BTagMu_AK4DiJet170_Mu5_v26,BTV,Yes,1,BTagMu& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_DoubleJet120er2p5_Mu3_dR_Max0p8
HLT_BTagMu_AK4Jet300_Mu5_v26,BTV,Yes,1,BTagMu& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_SingleJet200
HLT_BTagMu_AK8DiJet170_Mu5_v23,BTV,Yes,2,BTagMu& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_DoubleJet120er2p5_Mu3_dR_Max0p8
HLT_BTagMu_AK8Jet170_DoubleMu5_v16,BTV,Yes,1,BTagMu& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8
HLT_BTagMu_AK8Jet300_Mu5_v26,BTV,Yes,2,BTagMu& OnlineMonitor,DQM& PhysicsBTagMuEGTau,L1_SingleJet200
